number,state,rmse,ores,osat,alfa,npar,ksatfit,lexp,ksatexm,bdens,best_so_far_rmse,previous_best_rmse,improvement,relative_improvement_percent
120,COMPLETE,0.03029831678493048,0.0873146960653153,0.3934397885042025,0.006275141752819788,1.1347994749491754,19.110232672045864,1.564759175784991,38.1207301936629,1417.7123845406043,0.02551462325804559,0.02551462325804559,0.0,0.0
121,COMPLETE,0.026181596589971348,0.07809729057836527,0.38054596394019524,0.0061013255675054796,1.1086755236757542,19.353871595145698,1.456379352577541,37.06482568043922,1430.8705759616603,0.02551462325804559,0.02551462325804559,0.0,0.0
122,COMPLETE,0.02651399630383922,0.07842266516292369,0.3810825844711806,0.006107940744973732,1.1103688457832754,19.34646534001505,1.455012354150807,37.08146906724233,1423.240895269669,0.02551462325804559,0.02551462325804559,0.0,0.0
123,COMPLETE,0.025060806052479647,0.08996167911027395,0.38047849891421154,0.006082118433746932,1.1094886761039082,19.35488529805461,1.340276018635353,36.984286729443234,1441.928341967387,0.025060806052479647,0.02551462325804559,0.00045381720556594146,1.7786553263052323
124,COMPLETE,0.024747363495936286,0.08957424557343448,0.3796944776620732,0.006073996519132361,1.1076233835827367,19.549575190573332,1.3238216416713435,36.966096606522306,1443.6381629424852,0.024747363495936286,0.025060806052479647,0.0003134425565433606,1.2507281525062797
125,COMPLETE,0.025117085818223417,0.08954564655978586,0.37625239264652205,0.006097957490520528,1.1082460860293326,19.515434181934165,1.3203966119132338,36.93033357061003,1442.1460000592954,0.024747363495936286,0.024747363495936286,0.0,0.0
126,COMPLETE,0.04241098914196651,0.0899793231851805,0.36623138213749407,0.006072308464869626,1.1460675298466596,19.493605462737413,1.3158932609074259,37.51217398449265,1443.7969718563547,0.024747363495936286,0.024747363495936286,0.0,0.0
127,COMPLETE,0.13713817849162208,0.0886419761068821,0.3763999775745273,0.006239081918559258,1.4910907595378409,19.61571477873281,1.2854138598604028,36.728280838557076,1453.0114900778217,0.024747363495936286,0.024747363495936286,0.0,0.0
128,COMPLETE,0.02572376333276297,0.08934329269125195,0.3871088928465227,0.006363002889513428,1.1076854792972957,19.095592658478456,1.377929155767019,36.04650241097194,1440.7698017197988,0.024747363495936286,0.024747363495936286,0.0,0.0
129,COMPLETE,0.038663522860701655,0.08940713616410634,0.35350786893827374,0.006142169395226054,1.1236901123135166,19.07533792918532,1.3781011152570182,36.08169661597563,1443.0918345163218,0.024747363495936286,0.024747363495936286,0.0,0.0
130,COMPLETE,0.041791195244931696,0.08931849600263116,0.3606741439134446,0.006341195984572247,1.1364201362475959,19.153924081707636,1.3364304450604112,36.22317305528974,1459.3825533412937,0.024747363495936286,0.024747363495936286,0.0,0.0
131,COMPLETE,0.024973986465920896,0.08849318344034475,0.3839276124641529,0.0060796872807712355,1.1073988401510975,19.813966668525648,1.4143208717114308,36.907159981225846,1447.854960246042,0.024747363495936286,0.024747363495936286,0.0,0.0
132,COMPLETE,0.025195396404899064,0.08864578918411846,0.384163583060573,0.006197075779831906,1.1077554411771904,19.984437363837987,1.4104468241274788,36.86761651194229,1465.652236221617,0.024747363495936286,0.024747363495936286,0.0,0.0
133,COMPLETE,0.02746102692908625,0.08877071210438507,0.3857779110491546,0.006200604247519753,1.1220623719461986,19.99202970538625,1.4110788987329896,35.86738361190038,1476.6755777401581,0.024747363495936286,0.024747363495936286,0.0,0.0
134,COMPLETE,0.024548156753613905,0.08831327443984992,0.37469979382257457,0.006101274936427497,1.1017549234778734,19.58797357921765,1.4691429065982637,37.23906937084666,1489.64350645545,0.024548156753613905,0.024747363495936286,0.00019920674232238103,0.8049614754116832
135,COMPLETE,0.025298063166969934,0.0883463790568993,0.3794464935948544,0.006396205253362013,1.102066174927234,18.948341530019608,1.4697149119638508,36.89684975627137,1466.8959286704876,0.024548156753613905,0.024548156753613905,0.0,0.0
136,COMPLETE,0.025718631378827277,0.08667649160150742,0.3675544969152363,0.006360436526921024,1.1000951191488548,18.883633165877868,1.4771343490487117,36.6609263869677,1488.2982186033028,0.024548156753613905,0.024548156753613905,0.0,0.0
137,COMPLETE,0.026237682824517855,0.08648703217305238,0.36659918251392287,0.00640635547287688,1.1012911394804081,18.86816978064118,1.4822338880897827,35.64568322869269,1493.8749185217348,0.024548156753613905,0.024548156753613905,0.0,0.0
138,COMPLETE,0.03222849670710689,0.0882343103999329,0.37649332072947883,0.0063460363139150825,1.1282405903817572,18.606294315398493,1.4191097391407688,36.94760916565451,1465.902476122669,0.024548156753613905,0.024548156753613905,0.0,0.0
139,COMPLETE,0.025208331955922834,0.08724079909739987,0.3697212397968818,0.00626242366517406,1.10013704799689,18.978122122507795,1.5939783072355804,36.57202509544494,1490.5062496069365,0.024548156753613905,0.024548156753613905,0.0,0.0
140,COMPLETE,0.025568496240490946,0.08714326804413604,0.368905090466075,0.006381124553315432,1.1002721005692337,19.00571247181757,1.558757207708482,36.55212478710129,1498.6552377907065,0.024548156753613905,0.024548156753613905,0.0,0.0
141,COMPLETE,0.026014841917643864,0.08734722649472831,0.369368133477673,0.006408102658927091,1.1019279991844146,18.931599759306536,1.5894442098884094,36.549293724080364,1493.9300924995168,0.024548156753613905,0.024548156753613905,0.0,0.0
142,COMPLETE,0.02777509675950741,0.08602250260023023,0.36259815489892705,0.006460723181083535,1.1024176900364582,19.071977506889013,1.5353227680439416,37.36326211499182,1502.775329405015,0.024548156753613905,0.024548156753613905,0.0,0.0
143,COMPLETE,0.02846815765025898,0.08703834333697608,0.3567384102941602,0.0062913094843067546,1.1000333935509476,18.657070129444012,1.6503694101763091,36.12615670236175,1483.6282774517088,0.024548156753613905,0.024548156753613905,0.0,0.0
144,COMPLETE,0.03082057754163605,0.08823277361158276,0.37535785418859424,0.0063675385900354995,1.1235356487932162,19.589013131935175,1.4992145874035672,36.71390137859416,1519.094028285014,0.024548156753613905,0.024548156753613905,0.0,0.0
145,COMPLETE,0.03711818961102494,0.08660789832682848,0.3707439126670555,0.006251438860827323,1.1344559206866298,18.882766021686496,1.587092016047973,35.55942026724658,1476.3984971342618,0.024548156753613905,0.024548156753613905,0.0,0.0
146,COMPLETE,0.027678583778799077,0.08481117440595506,0.37984131209224964,0.006220480061221524,1.1164840956596729,19.206047793552464,1.473744761829916,36.42149336865548,1504.7913559691597,0.024548156753613905,0.024548156753613905,0.0,0.0
147,COMPLETE,0.10133747579252209,0.08852213055640673,0.38557219752955857,0.006263078452907442,1.3344518502785139,19.56704936742995,1.3987035830323844,37.393254103664134,1492.562821861471,0.024548156753613905,0.024548156753613905,0.0,0.0
148,COMPLETE,0.03812521475349351,0.08561011664762923,0.3647670990400903,0.006311169624083403,1.1300715524953588,19.46282786685675,1.5555070987794208,36.80674369000627,1497.5829561051219,0.024548156753613905,0.024548156753613905,0.0,0.0
149,COMPLETE,0.04358247354155109,0.08781874416438752,0.34277536171889467,0.00637803825196196,1.120329125366922,19.01429601477542,1.382224537804208,35.191876566177356,1483.1161863019042,0.024548156753613905,0.024548156753613905,0.0,0.0
150,COMPLETE,0.02640416633790963,0.08860216777285342,0.371458780536854,0.0061689779008889415,1.108680657227762,18.486905879555465,1.4275645206009704,35.84536276954621,1510.6146761744155,0.024548156753613905,0.024548156753613905,0.0,0.0
151,COMPLETE,0.11656970446904288,0.0895973766705914,0.3865532836710419,0.006081692400009723,1.4030552015549047,19.633342468800265,1.3141591155052081,37.40551874765753,1469.9766120751394,0.024548156753613905,0.024548156753613905,0.0,0.0
152,COMPLETE,0.02919897258466469,0.08930804368101503,0.3791370449029701,0.006088953757726013,1.1183012776222998,11.381934155093337,1.3836554688835194,38.876472777897,1487.9112364208986,0.024548156753613905,0.024548156753613905,0.0,0.0
153,COMPLETE,0.025372425977820877,0.08754028069014186,0.38283486490821794,0.006201695855369207,1.1000356948607435,19.24437430746485,1.3289731398781526,37.87606868999209,1472.5399890130507,0.024548156753613905,0.024548156753613905,0.0,0.0
154,COMPLETE,0.025237591010237086,0.08727710244342399,0.3752474505991142,0.006435828663906739,1.1005109308846075,19.240295171844046,1.4635337173841094,36.372793386357834,1471.9582424757834,0.024548156753613905,0.024548156753613905,0.0,0.0
155,COMPLETE,0.025489448797492653,0.08702139657398533,0.3746330065415707,0.00642485445309169,1.1010574971689042,18.771284770740067,1.464841775716384,36.26805540424607,1470.0272586554902,0.024548156753613905,0.024548156753613905,0.0,0.0
156,COMPLETE,0.025529904034288883,0.08707564258121113,0.3751264773429277,0.006494312424210953,1.1017068900853868,18.771195367123035,1.4568931561912577,36.17840792186574,1474.32737129449,0.024548156753613905,0.024548156753613905,0.0,0.0
157,COMPLETE,0.03021820643254658,0.08624230299023006,0.3585816367010218,0.006513767106614305,1.1050206487782375,18.757173910892263,1.4980654859837335,36.74404565911686,1472.6989117533367,0.024548156753613905,0.024548156753613905,0.0,0.0
158,COMPLETE,0.02580488325879425,0.08704434787574085,0.3748314905387286,0.006602739657288233,1.1018789030644196,18.37112052460955,1.4641018839792557,36.35375138520006,1480.2000250603212,0.024548156753613905,0.024548156753613905,0.0,0.0
159,COMPLETE,0.025501607792451038,0.08756164091032057,0.3718531069999908,0.00645265067357655,1.1007296317808157,18.77621853814678,1.5245776533088962,37.099200104217815,1468.2805692131187,0.024548156753613905,0.024548156753613905,0.0,0.0
160,COMPLETE,0.03522635377100503,0.08416352239957542,0.37272295017914864,0.0064265173863902614,1.1289698638208059,18.146358728088103,1.5223239793849586,37.22514873389304,1462.3790510869171,0.024548156753613905,0.024548156753613905,0.0,0.0
161,COMPLETE,0.02632588080197886,0.08746526970957437,0.36730896645038325,0.00644309250517821,1.1015667044905857,18.680253533566287,1.6271447022418573,36.853651975858476,1468.987064851812,0.024548156753613905,0.024548156753613905,0.0,0.0
162,COMPLETE,0.035402824746056646,0.08677691442341079,0.3629273952840102,0.0065426438824574,1.1211550293887345,18.93254327739918,1.5487920264881283,35.58393109756537,1454.9816961344043,0.024548156753613905,0.024548156753613905,0.0,0.0
163,COMPLETE,0.025540242755306773,0.08604078796330314,0.3767570311614952,0.0064897204581713394,1.100719445859123,19.24637599108504,1.4647370616895656,37.94121884297506,1473.9896368637392,0.024548156753613905,0.024548156753613905,0.0,0.0
164,COMPLETE,0.029563626299897665,0.08504011483702666,0.3782307927395635,0.006463625272263897,1.1196260211883313,19.295637990773066,1.5966918140008521,38.0077495070457,1475.3012139576433,0.024548156753613905,0.024548156753613905,0.0,0.0
165,COMPLETE,0.03736661611652839,0.08558170441843638,0.3800847722539357,0.006509907990560494,1.141198525786142,19.261309953538216,1.4348222641229862,37.627271825496436,1465.7062470547407,0.024548156753613905,0.024548156753613905,0.0,0.0
166,COMPLETE,0.02740496305416227,0.0877480651482756,0.3735227961906753,0.0065722294435764115,1.1101027311443148,18.6022633719845,1.4612328058197848,37.18398021597625,1480.663455151709,0.024548156753613905,0.024548156753613905,0.0,0.0
167,COMPLETE,0.04629120866860144,0.08738854050471254,0.34908636922385755,0.006485099271877272,1.1317092091398553,19.450007045265853,1.5316418196265935,36.35615721410453,1448.858532768967,0.024548156753613905,0.024548156753613905,0.0,0.0
168,COMPLETE,0.026081180954857078,0.08601268569032355,0.381142499241227,0.006198087364556456,1.1109416479365117,19.16570117657985,1.5162834826008424,34.98763748259354,1470.700040569755,0.024548156753613905,0.024548156753613905,0.0,0.0
169,COMPLETE,0.05466282100294495,0.08829575484139039,0.3088303942544691,0.006412556994623903,1.1007664109010924,18.801197682838087,1.4359270466613088,37.93074295482184,1459.9177857290929,0.024548156753613905,0.024548156753613905,0.0,0.0
170,COMPLETE,0.031584363219795956,0.08818285246221769,0.36998186824964513,0.006309242688439789,1.1213206978751156,19.38848047285781,1.4970710251534072,37.59000902646149,1457.623239567959,0.024548156753613905,0.024548156753613905,0.0,0.0
171,COMPLETE,0.02603866356017527,0.08671625803291187,0.3680473351455564,0.006458720704724381,1.1010120128863414,18.962116934836253,1.5647090986555303,36.58798532865122,1486.2324904291665,0.024548156753613905,0.024548156753613905,0.0,0.0
172,COMPLETE,0.02658194876227098,0.0863647103785952,0.376694514330573,0.0063725975661615,1.1097242296955463,18.81589707606857,1.4446307560372695,37.01899778987994,1497.0317774770044,0.024548156753613905,0.024548156753613905,0.0,0.0
173,COMPLETE,0.025854361334212064,0.08718017641912375,0.3647019917304993,0.006146913824601003,1.100829204949517,19.09060057956686,1.468611554886358,36.184738990480355,1478.7169430359643,0.024548156753613905,0.024548156753613905,0.0,0.0
174,COMPLETE,0.02965407223300029,0.08765962782099315,0.3748196544512064,0.006524434589461022,1.1182572465627536,18.45354981963055,1.3992012405114043,36.613371682697704,1489.9135219185778,0.024548156753613905,0.024548156753613905,0.0,0.0
175,COMPLETE,0.04073156024509741,0.08881522849524534,0.35524676011471046,0.006221415422610994,1.1289688830922047,19.235231263346844,1.3566786246559714,37.45754647619882,1464.7736844971564,0.024548156753613905,0.024548156753613905,0.0,0.0
176,COMPLETE,0.025308180495642107,0.0885867719712482,0.38260147031799285,0.006058485088037755,1.1002110712338122,19.424789277232822,1.6604010043179238,37.06002475781578,1472.8191621792628,0.024548156753613905,0.024548156753613905,0.0,0.0
177,COMPLETE,0.025474928851716153,0.0886299979375218,0.3830967876918257,0.006049487580112147,1.1108552869027608,19.442280436008545,1.6708404949147593,37.12632741988085,1471.2844177564318,0.024548156753613905,0.024548156753613905,0.0,0.0
178,COMPLETE,0.02717359011982037,0.08854815606735887,0.38230595826532787,0.006051924932563131,1.1194172263104853,19.473427333627807,1.6709961141831189,37.180837915079124,1471.4966624805247,0.024548156753613905,0.024548156753613905,0.0,0.0
179,COMPLETE,0.14292904533368994,0.08771181610760305,0.3780032317054397,0.006078731933441344,1.533622062891785,19.86864840660595,1.6512530108513594,35.91676549658371,1473.8164817603329,0.024548156753613905,0.024548156753613905,0.0,0.0
180,COMPLETE,0.031386685075044156,0.08823297978981857,0.38779627166120495,0.006109424802319771,1.1364435401692237,19.52554854117544,1.7035504939190838,37.005945108360024,1449.7487347918482,0.024548156753613905,0.024548156753613905,0.0,0.0
181,COMPLETE,0.02603666645329237,0.08882485266017738,0.3901666657387605,0.006147200903084091,1.1100114964547714,19.20127138966478,1.6017313246529594,37.785168021610694,1462.5011490824293,0.024548156753613905,0.024548156753613905,0.0,0.0
182,COMPLETE,0.025582884903778934,0.08997193795802777,0.38414421787148134,0.006046099586826228,1.1119958619989563,19.348609930974778,1.6337758500554125,37.95854405035102,1467.4225186671342,0.024548156753613905,0.024548156753613905,0.0,0.0
183,COMPLETE,0.02544452789894126,0.08970651314308498,0.3840056696125976,0.0060454053895084795,1.1109104105137688,19.05540790677773,1.6474509158860289,38.026359990527496,1468.6500818515085,0.024548156753613905,0.024548156753613905,0.0,0.0
184,COMPLETE,0.024697611220520898,0.08719902083812044,0.3713993818298454,0.0060445685080161215,1.1000126368038956,19.088186836448717,1.6747939159977634,36.37919269690591,1454.628771576402,0.024548156753613905,0.024548156753613905,0.0,0.0
185,COMPLETE,0.028170693992161416,0.08804791473024459,0.37977057765740835,0.0060418071671048896,1.1213183501302462,19.68672043778243,1.6791610957175371,36.15754397397862,1454.2696285349705,0.024548156753613905,0.024548156753613905,0.0,0.0
186,COMPLETE,0.02638522313720315,0.08889633647047729,0.3734756420691617,0.006085227591906377,1.11042500753195,18.63786957611029,1.7277618551354967,35.57531411871497,1459.3243637857652,0.024548156753613905,0.024548156753613905,0.0,0.0
187,COMPLETE,0.02990832659979491,0.08746706279793239,0.38310684753881413,0.006178646052890068,1.1276626077565175,19.10248213321092,1.7213711928765105,37.06637555007809,1477.8136360588662,0.024548156753613905,0.024548156753613905,0.0,0.0
188,COMPLETE,0.0254703749481628,0.08834591518011319,0.37687451463165034,0.006055619455910814,1.10908238911158,19.565783203083257,1.6645132390646704,37.56131321110282,1466.2093559513698,0.024548156753613905,0.024548156753613905,0.0,0.0
189,COMPLETE,0.028775336661801196,0.08863107485402094,0.3722590060656634,0.006043350277543551,1.1178250400702892,19.857018190136742,1.6727526243002149,37.40250867309296,1467.6878314831424,0.024548156753613905,0.024548156753613905,0.0,0.0
190,COMPLETE,0.03285818010785136,0.08951093872133649,0.3900174791494481,0.006114586890152726,1.1438133546205893,19.572279200489,1.6178929826368078,36.8509989989526,1452.6899387235133,0.024548156753613905,0.024548156753613905,0.0,0.0
191,COMPLETE,0.024815559635035435,0.08806244831155842,0.3789392162704047,0.006073612299010037,1.100730874072562,19.333320833250806,1.6554514393634767,37.649862675358804,1473.5900930903533,0.024548156753613905,0.024548156753613905,0.0,0.0
192,COMPLETE,0.025088244259015034,0.08814949168937926,0.3823180615182368,0.0060837257397288675,1.1076905604082525,19.470711670078718,1.6484630058489158,37.5416213396696,1463.4191701621835,0.024548156753613905,0.024548156753613905,0.0,0.0
193,COMPLETE,0.02562693895103355,0.08825528931860419,0.38270076367885214,0.006088086377647032,1.1112382312692237,19.504009478735092,1.6404640820916987,37.4633774344842,1464.055354937049,0.024548156753613905,0.024548156753613905,0.0,0.0
194,COMPLETE,0.02792697620581218,0.08952765736803983,0.3881216742304751,0.006045557884843051,1.1266975425410086,19.80032372871079,1.6979811119011534,38.20093165485414,1447.4117389591613,0.024548156753613905,0.024548156753613905,0.0,0.0
195,COMPLETE,0.025549637962209968,0.08883007196171981,0.38013618400597193,0.006001803024047604,1.1115373556045378,19.39795864836176,1.654972372298671,37.546432723713956,1455.755159862062,0.024548156753613905,0.024548156753613905,0.0,0.0
196,COMPLETE,0.027083722048492503,0.08794720550892315,0.3842412859670351,0.0061381520642513916,1.1193617569182719,19.64133221494233,1.607285627541813,22.058430152060343,1463.0159882684402,0.024548156753613905,0.024548156753613905,0.0,0.0
197,COMPLETE,0.027864170542113757,0.08992671243405298,0.3982444499190927,0.0060779823736054495,1.109705253344976,19.031190776283157,1.7075574148130084,37.00251782920405,1482.3710638370198,0.024548156753613905,0.024548156753613905,0.0,0.0
198,COMPLETE,0.026296311528425428,0.08894770901625167,0.36194682880334333,0.00616121116199159,1.1000616470804754,19.295935759755064,1.6693832683199616,36.51222523322076,1469.1542880379704,0.024548156753613905,0.024548156753613905,0.0,0.0
199,COMPLETE,0.035218233913698736,0.08794401774180655,0.3700014161283956,0.006100558378470142,1.1314316466195928,19.964126979373813,1.7541902490793346,37.812593658798264,1458.3859545328555,0.024548156753613905,0.024548156753613905,0.0,0.0
